id,year,stats_type,SOG,PPP,SHG,HIT,STP,FOL,SHA,GWG,P_M,GP,PPG,SHP,G,ATOI,PTS,STPA,PPA,PIM,TTOI,BLK,A,STPG,FOW,_25,HAT,MIN,FP,FP_AVG
3096237,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096237,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112266,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112266,2023,actual,69.0,0.0,2.0,69.0,2.0,243.0,0.0,1.0,9.0,66.0,0.0,2.0,7.0,753.15,18.0,0.0,0.0,48.0,49708.0,31.0,11.0,2.0,354.0,1233.0,,,111.65,1.69
3112266,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112266,2024,actual,38.0,0.0,0.0,33.0,0.0,112.0,0.0,0.0,-11.0,36.0,0.0,0.0,2.0,708.53,6.0,0.0,0.0,6.0,25507.0,20.0,4.0,0.0,121.0,638.0,,,39.8,1.11
3112266,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112266,2025,actual,47.0,1.0,0.0,83.0,2.0,220.0,1.0,0.0,4.0,59.0,1.0,1.0,1.0,589.02,9.0,1.0,0.0,10.0,34752.0,24.0,8.0,1.0,236.0,862.0,,,58.05,0.98
3112266,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112266,2026,actual,8.0,0.0,0.0,51.0,0.0,121.0,0.0,1.0,-8.0,21.0,0.0,0.0,2.0,846.86,4.0,0.0,0.0,4.0,17784.0,12.0,2.0,0.0,104.0,388.0,,,26.1,1.24
3112266,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112266,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114722,2023,projected,189.0,30.0,0.0,50.0,30.0,230.0,3.0,5.0,22.0,80.0,15.0,3.0,34.0,1080.0,84.0,15.0,15.0,18.0,86400.0,35.0,50.0,15.0,237.0,37.0,,,311.25,3.89
3114722,2023,actual,227.0,27.0,0.0,58.0,30.0,230.0,3.0,5.0,-12.0,82.0,16.0,3.0,31.0,1186.87,67.0,14.0,11.0,12.0,97323.0,49.0,36.0,16.0,237.0,1876.0,,,287.55,3.51
3114722,2024,projected,213.0,28.0,5.0,52.0,30.0,296.0,2.0,11.0,8.0,80.0,16.0,2.0,30.0,1176.0,67.0,14.0,12.0,12.0,94080.0,33.0,37.0,16.0,234.0,2017.0,1.0,,292.95,3.66
3114722,2024,actual,233.0,34.0,5.0,70.0,39.0,296.0,0.0,11.0,29.0,82.0,27.0,5.0,57.0,1217.99,94.0,7.0,7.0,31.0,99875.0,66.0,37.0,32.0,234.0,2017.0,1.0,,413.25,5.04
3114722,2025,projected,232.0,35.0,3.0,62.0,41.0,,3.0,,12.0,82.0,24.0,6.0,41.0,1188.0,76.0,14.0,11.0,22.0,97416.0,53.0,35.0,27.0,,,,,333.2,4.06
3114722,2025,actual,213.0,30.0,5.0,102.0,36.0,302.0,1.0,4.0,6.0,79.0,13.0,6.0,39.0,1230.14,81.0,18.0,17.0,27.0,97181.0,62.0,42.0,18.0,212.0,1936.0,,,345.45,4.37
3114722,2026,projected,218.0,26.0,5.0,71.0,36.0,,5.0,,14.0,80.0,17.0,10.0,38.0,1218.0,77.0,14.0,9.0,18.0,97440.0,59.0,39.0,22.0,,,,,328.6,4.11
3114722,2026,actual,166.0,25.0,3.0,59.0,29.0,91.0,1.0,6.0,-18.0,64.0,11.0,4.0,29.0,1277.19,61.0,15.0,14.0,10.0,81740.0,40.0,32.0,14.0,56.0,1548.0,,,254.4,3.98
3114722,2027,projected,185.0,31.0,4.0,73.0,39.0,,4.0,,-10.0,74.0,14.0,8.0,36.0,1240.89,74.0,21.0,17.0,16.0,91825.86,49.0,38.0,18.0,,,,,304.55,4.12
3114722,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114727,2023,projected,273.0,39.0,1.0,55.0,41.0,663.0,1.0,11.0,24.0,80.0,20.0,2.0,53.0,1332.0,111.0,20.0,19.0,42.0,106560.0,26.0,58.0,21.0,807.0,4.0,2.0,,432.25,5.4
3114727,2023,actual,247.0,62.0,1.0,66.0,64.0,663.0,1.0,11.0,7.0,80.0,32.0,2.0,52.0,1304.04,128.0,31.0,30.0,24.0,104323.0,40.0,76.0,33.0,807.0,1817.0,2.0,,475.35,5.94
3114727,2024,projected,274.0,59.0,1.0,63.0,61.0,626.0,1.0,7.0,13.0,80.0,31.0,2.0,55.0,1224.0,129.0,29.0,28.0,28.0,97920.0,37.0,74.0,32.0,825.0,1761.0,,,475.3,5.94
3114727,2024,actual,217.0,39.0,0.0,54.0,41.0,626.0,2.0,7.0,26.0,81.0,21.0,2.0,41.0,1241.73,106.0,20.0,18.0,76.0,100580.0,26.0,65.0,21.0,825.0,1761.0,,,402.65,4.97
3114727,2025,projected,251.0,49.0,1.0,61.0,51.0,,1.0,,17.0,81.0,25.0,2.0,49.0,1308.0,117.0,25.0,24.0,46.0,105948.0,28.0,68.0,26.0,,,,,428.85,5.29
3114727,2025,actual,240.0,33.0,0.0,22.0,33.0,546.0,0.0,11.0,32.0,71.0,16.0,0.0,52.0,1291.04,106.0,17.0,17.0,34.0,91664.0,27.0,54.0,16.0,650.0,1552.0,,,392.2,5.52
3114727,2026,projected,246.0,40.0,,33.0,40.0,,,,26.0,78.0,21.0,,50.0,1308.0,108.0,19.0,19.0,38.0,102024.0,31.0,58.0,21.0,,,,,395.8,5.07
3114727,2026,actual,186.0,42.0,1.0,34.0,43.0,475.0,0.0,3.0,13.0,65.0,16.0,1.0,35.0,1294.51,97.0,26.0,26.0,26.0,84143.0,15.0,62.0,17.0,628.0,1433.0,1.0,,336.4,5.18
3114727,2027,projected,215.0,43.0,1.0,41.0,45.0,,1.0,,21.0,78.0,17.0,2.0,39.0,1257.37,108.0,27.0,26.0,37.0,98074.86,20.0,69.0,18.0,,,,,374.35,4.8
3114727,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114732,2023,projected,246.0,9.0,0.0,122.0,9.0,480.0,0.0,3.0,23.0,73.0,4.0,0.0,26.0,1020.0,48.0,5.0,5.0,82.0,74460.0,31.0,22.0,4.0,424.0,171.0,,,261.7,3.58
3114732,2023,actual,193.0,9.0,0.0,150.0,9.0,480.0,0.0,3.0,5.0,63.0,4.0,0.0,16.0,1044.41,40.0,5.0,5.0,54.0,65798.0,35.0,24.0,4.0,424.0,1407.0,,,213.25,3.38
3114732,2024,projected,197.0,8.0,0.0,146.0,8.0,468.0,0.0,2.0,17.0,64.0,4.0,0.0,17.0,1032.0,39.0,4.0,4.0,64.0,66048.0,33.0,22.0,4.0,390.0,1515.0,,,215.35,3.36
3114732,2024,actual,172.0,12.0,0.0,147.0,12.0,468.0,0.0,2.0,17.0,69.0,5.0,0.0,20.0,996.59,41.0,7.0,7.0,100.0,68765.0,43.0,21.0,5.0,390.0,1515.0,,,241.7,3.5
3114732,2025,projected,212.0,13.0,,167.0,13.0,,,,23.0,76.0,6.0,,26.0,1014.0,55.0,7.0,7.0,88.0,77064.0,41.0,29.0,6.0,,,,,279.7,3.68
3114732,2025,actual,241.0,11.0,0.0,143.0,11.0,523.0,0.0,4.0,-15.0,76.0,7.0,0.0,25.0,1047.21,51.0,4.0,4.0,90.0,79588.0,45.0,26.0,7.0,450.0,1681.0,,,282.05,3.71
3114732,2026,projected,209.0,12.0,,151.0,12.0,,,,9.0,73.0,6.0,,21.0,1044.0,48.0,6.0,6.0,92.0,76212.0,44.0,27.0,6.0,,,,,261.35,3.58
3114732,2026,actual,201.0,14.0,0.0,115.0,14.0,570.0,0.0,5.0,-10.0,76.0,5.0,0.0,26.0,1109.55,58.0,9.0,9.0,82.0,84326.0,32.0,32.0,5.0,517.0,1691.0,,,275.25,3.62
3114732,2027,projected,207.0,14.0,,126.0,14.0,,,,-8.0,77.0,6.0,,28.0,1115.12,59.0,8.0,8.0,86.0,85864.24,37.0,31.0,6.0,,,,,281.85,3.66
3114732,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114736,2023,projected,250.0,26.0,0.0,21.0,26.0,34.0,0.0,5.0,-3.0,82.0,10.0,0.0,33.0,1086.0,74.0,16.0,16.0,16.0,89052.0,27.0,41.0,10.0,25.0,68.0,,,290.1,3.54
3114736,2023,actual,293.0,28.0,0.0,18.0,28.0,34.0,0.0,5.0,10.0,82.0,9.0,0.0,40.0,1112.52,87.0,19.0,19.0,28.0,91227.0,26.0,47.0,9.0,25.0,1747.0,,,339.55,4.14
3114736,2024,projected,308.0,33.0,3.0,26.0,33.0,63.0,1.0,7.0,6.0,82.0,13.0,4.0,42.0,1116.0,94.0,20.0,20.0,24.0,91512.0,36.0,52.0,13.0,56.0,1856.0,,,376.6,4.59
3114736,2024,actual,316.0,35.0,3.0,30.0,39.0,63.0,1.0,7.0,1.0,82.0,11.0,4.0,40.0,1194.82,98.0,25.0,24.0,24.0,97975.0,29.0,58.0,14.0,56.0,1856.0,,,381.5,4.65
3114736,2025,projected,311.0,34.0,1.0,28.0,36.0,,1.0,,7.0,82.0,12.0,2.0,41.0,1128.0,102.0,23.0,22.0,26.0,92496.0,28.0,61.0,13.0,,,,,378.55,4.62
3114736,2025,actual,253.0,30.0,0.0,14.0,30.0,77.0,0.0,8.0,10.0,82.0,12.0,0.0,45.0,1170.57,84.0,18.0,18.0,26.0,95987.0,27.0,39.0,12.0,76.0,1818.0,1.0,,336.15,4.1
3114736,2026,projected,303.0,32.0,1.0,16.0,34.0,,1.0,,8.0,82.0,11.0,2.0,42.0,1164.0,86.0,22.0,21.0,26.0,95448.0,28.0,44.0,12.0,,,,,342.85,4.18
3114736,2026,actual,156.0,22.0,0.0,13.0,22.0,50.0,0.0,4.0,-14.0,65.0,7.0,0.0,30.0,1164.94,79.0,15.0,15.0,16.0,75721.0,26.0,49.0,7.0,31.0,1451.0,,,267.8,4.12
3114736,2027,projected,214.0,28.0,,17.0,28.0,,,,-10.0,80.0,9.0,,37.0,1197.24,90.0,19.0,19.0,20.0,95779.2,33.0,53.0,9.0,,,,,317.2,3.96
3114736,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114741,2023,projected,253.0,12.0,0.0,35.0,12.0,1.0,0.0,0.0,17.0,69.0,5.0,0.0,31.0,1092.0,63.0,7.0,7.0,28.0,75348.0,32.0,32.0,5.0,1.0,124.0,,,262.25,3.8
3114741,2023,actual,132.0,12.0,0.0,36.0,12.0,1.0,0.0,0.0,-2.0,45.0,3.0,0.0,12.0,938.89,38.0,9.0,9.0,11.0,42250.0,10.0,26.0,3.0,1.0,891.0,,,142.6,3.17
3114741,2024,projected,176.0,11.0,0.0,44.0,11.0,11.0,0.0,7.0,8.0,60.0,4.0,0.0,20.0,1050.0,48.0,7.0,7.0,15.0,63000.0,24.0,28.0,4.0,4.0,1560.0,,,198.4,3.31
3114741,2024,actual,233.0,7.0,0.0,28.0,7.0,11.0,0.0,7.0,27.0,82.0,0.0,0.0,25.0,952.43,61.0,7.0,7.0,29.0,78099.0,39.0,36.0,0.0,4.0,1560.0,,,252.55,3.08
3114741,2025,projected,228.0,13.0,,33.0,13.0,,,,17.0,76.0,2.0,,28.0,948.0,62.0,11.0,11.0,28.0,72048.0,24.0,34.0,2.0,,,,,245.8,3.23
3114741,2025,actual,174.0,22.0,0.0,38.0,22.0,14.0,0.0,5.0,14.0,69.0,6.0,0.0,24.0,947.7,63.0,16.0,16.0,17.0,65391.0,33.0,39.0,6.0,5.0,1309.0,1.0,,244.3,3.54
3114741,2026,projected,217.0,16.0,,31.0,16.0,,,,17.0,79.0,5.0,,28.0,954.0,64.0,11.0,11.0,18.0,75366.0,34.0,36.0,5.0,,,,,249.85,3.16
3114741,2026,actual,207.0,29.0,0.0,21.0,29.0,20.0,0.0,6.0,8.0,82.0,10.0,0.0,26.0,995.74,71.0,19.0,19.0,14.0,81651.0,24.0,45.0,10.0,11.0,1600.0,2.0,,272.35,3.32
3114741,2027,projected,204.0,26.0,,27.0,26.0,,,,11.0,82.0,9.0,,27.0,954.93,72.0,17.0,17.0,17.0,78304.01,29.0,45.0,9.0,,,,,265.2,3.23
3114741,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114743,2023,projected,238.0,18.0,0.0,44.0,24.0,8.0,0.0,2.0,15.0,78.0,8.0,0.0,31.0,1098.0,74.0,17.0,10.0,46.0,85644.0,18.0,43.0,7.0,8.0,99.0,1.0,,292.9,3.76
3114743,2023,actual,208.0,24.0,0.0,53.0,24.0,8.0,0.0,2.0,2.0,69.0,7.0,0.0,23.0,1055.71,72.0,17.0,17.0,52.0,72844.0,18.0,49.0,7.0,8.0,1448.0,1.0,,279.8,4.06
3114743,2024,projected,229.0,24.0,0.0,57.0,24.0,28.0,0.0,2.0,8.0,75.0,8.0,0.0,28.0,1056.0,79.0,16.0,16.0,52.0,79200.0,19.0,51.0,8.0,10.0,1632.0,,,302.45,4.03
3114743,2024,actual,225.0,30.0,0.0,57.0,30.0,28.0,0.0,2.0,1.0,82.0,11.0,0.0,29.0,1082.13,73.0,19.0,19.0,62.0,88735.0,28.0,44.0,11.0,10.0,1632.0,,,304.45,3.71
3114743,2025,projected,234.0,26.0,,57.0,26.0,,,,6.0,78.0,9.0,,27.0,1068.0,72.0,17.0,17.0,54.0,83304.0,23.0,45.0,9.0,,,,,291.2,3.73
3114743,2025,actual,244.0,25.0,0.0,63.0,25.0,22.0,0.0,6.0,-7.0,81.0,14.0,0.0,35.0,1110.81,60.0,11.0,11.0,38.0,89976.0,22.0,25.0,14.0,15.0,1597.0,,,277.8,3.43
3114743,2026,projected,238.0,25.0,,61.0,25.0,,,,6.0,80.0,12.0,,30.0,1104.0,67.0,13.0,13.0,44.0,88320.0,26.0,37.0,12.0,,,,,283.1,3.54
3114743,2026,actual,147.0,17.0,0.0,39.0,17.0,18.0,0.0,2.0,-11.0,56.0,4.0,0.0,18.0,1147.29,40.0,13.0,13.0,34.0,64248.0,24.0,22.0,4.0,7.0,1120.0,,,180.15,3.22
3114743,2027,projected,248.0,29.0,,62.0,29.0,,,,-9.0,84.0,9.0,,32.0,1248.56,69.0,20.0,20.0,57.0,104879.04,34.0,37.0,9.0,,,,,302.7,3.6
3114743,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114755,2023,projected,241.0,16.0,1.0,79.0,16.0,618.0,0.0,5.0,-16.0,75.0,7.0,1.0,30.0,1218.0,71.0,9.0,9.0,55.0,91350.0,36.0,41.0,7.0,737.0,78.0,1.0,,307.15,4.1
3114755,2023,actual,244.0,31.0,1.0,47.0,32.0,618.0,0.0,5.0,-7.0,80.0,16.0,1.0,32.0,1173.34,79.0,15.0,15.0,45.0,93867.0,27.0,47.0,17.0,737.0,1814.0,1.0,,325.2,4.06
3114755,2024,projected,237.0,29.0,2.0,61.0,29.0,577.0,0.0,5.0,-11.0,78.0,14.0,2.0,33.0,1176.0,81.0,15.0,15.0,47.0,91728.0,28.0,48.0,14.0,716.0,1622.0,,,328.35,4.21
3114755,2024,actual,221.0,26.0,2.0,34.0,28.0,577.0,0.0,5.0,5.0,68.0,14.0,2.0,33.0,1210.35,69.0,12.0,12.0,39.0,82304.0,34.0,36.0,16.0,716.0,1622.0,,,295.15,4.34
3114755,2025,projected,247.0,31.0,1.0,53.0,33.0,,1.0,,8.0,76.0,15.0,2.0,36.0,1194.0,78.0,17.0,16.0,48.0,90744.0,31.0,42.0,16.0,,,,,324.55,4.27
3114755,2025,actual,234.0,27.0,0.0,44.0,27.0,728.0,0.0,3.0,-16.0,82.0,13.0,0.0,30.0,1204.24,70.0,14.0,14.0,40.0,98748.0,33.0,40.0,13.0,871.0,1926.0,,,292.4,3.57
3114755,2026,projected,243.0,26.0,1.0,49.0,28.0,,1.0,,-12.0,75.0,13.0,2.0,32.0,1200.0,73.0,14.0,13.0,42.0,90000.0,34.0,41.0,14.0,,,,,304.15,4.06
3114755,2026,actual,229.0,24.0,1.0,46.0,25.0,703.0,0.0,9.0,3.0,74.0,14.0,1.0,34.0,1211.23,67.0,10.0,10.0,48.0,89631.0,33.0,33.0,15.0,789.0,1772.0,1.0,,303.35,4.1
3114755,2027,projected,232.0,25.0,1.0,46.0,27.0,,1.0,,1.0,77.0,14.0,2.0,36.0,1246.03,71.0,12.0,11.0,45.0,95944.31,33.0,35.0,15.0,,,,,302.1,3.92
3114755,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114756,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114756,2023,actual,80.0,5.0,0.0,39.0,5.0,0.0,0.0,3.0,-5.0,64.0,1.0,0.0,11.0,774.42,33.0,4.0,4.0,18.0,49563.0,15.0,22.0,1.0,0.0,1065.0,,,123.4,1.93
3114756,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114756,2024,actual,50.0,4.0,0.0,18.0,4.0,0.0,0.0,2.0,4.0,49.0,3.0,0.0,15.0,750.49,23.0,1.0,1.0,10.0,36774.0,16.0,8.0,3.0,0.0,777.0,1.0,,96.8,1.98
3114756,2025,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114756,2025,actual,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,432.67,0.0,0.0,0.0,0.0,1298.0,0.0,0.0,0.0,0.0,34.0,,,1.1,0.37
3114756,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114756,2026,actual,34.0,0.0,0.0,9.0,0.0,4.0,0.0,2.0,0.0,31.0,0.0,0.0,4.0,533.0,8.0,0.0,0.0,4.0,16523.0,3.0,4.0,0.0,8.0,367.0,,,34.9,1.13
3114756,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114756,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114766,2023,projected,214.0,12.0,1.0,49.0,12.0,43.0,0.0,9.0,2.0,75.0,3.0,1.0,19.0,1098.0,59.0,9.0,9.0,26.0,82350.0,75.0,40.0,3.0,32.0,111.0,2.0,,270.4,3.61
3114766,2023,actual,218.0,20.0,1.0,54.0,21.0,43.0,0.0,9.0,14.0,74.0,8.0,1.0,36.0,1149.24,79.0,12.0,12.0,20.0,85044.0,46.0,43.0,9.0,32.0,1716.0,2.0,,317.9,4.3
3114766,2024,projected,212.0,14.0,1.0,49.0,15.0,63.0,0.0,7.0,12.0,76.0,5.0,1.0,31.0,1140.0,70.0,9.0,9.0,24.0,86640.0,48.0,39.0,6.0,42.0,1732.0,,,283.4,3.73
3114766,2024,actual,192.0,11.0,1.0,63.0,12.0,63.0,0.0,7.0,9.0,75.0,2.0,1.0,22.0,1170.23,59.0,9.0,9.0,54.0,87767.0,82.0,37.0,3.0,42.0,1732.0,,,277.8,3.7
3114766,2025,projected,220.0,11.0,1.0,61.0,13.0,,1.0,,12.0,76.0,3.0,2.0,26.0,1152.0,65.0,9.0,8.0,36.0,87552.0,51.0,39.0,4.0,,,,,270.6,3.56
3114766,2025,actual,196.0,11.0,6.0,73.0,20.0,111.0,3.0,4.0,16.0,82.0,3.0,9.0,36.0,1155.26,67.0,11.0,8.0,47.0,94731.0,113.0,31.0,9.0,77.0,2060.0,1.0,,335.3,4.09
3114766,2026,projected,199.0,14.0,3.0,71.0,20.0,,3.0,,11.0,80.0,4.0,6.0,29.0,1158.0,62.0,13.0,10.0,48.0,92640.0,87.0,33.0,7.0,,,,,295.35,3.69
3114766,2026,actual,195.0,9.0,3.0,82.0,14.0,52.0,2.0,2.0,24.0,79.0,7.0,5.0,33.0,1139.61,66.0,4.0,2.0,57.0,90029.0,90.0,33.0,10.0,46.0,1974.0,1.0,,316.45,4.01
3114766,2027,projected,263.0,13.0,3.0,80.0,19.0,,3.0,,23.0,81.0,5.0,6.0,33.0,1099.51,71.0,11.0,8.0,58.0,89060.31,93.0,38.0,8.0,,,,,342.25,4.23
3114766,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114770,2023,projected,141.0,10.0,0.0,17.0,13.0,60.0,1.0,2.0,-5.0,72.0,4.0,1.0,20.0,1074.0,54.0,7.0,6.0,18.0,77328.0,30.0,34.0,6.0,40.0,227.0,1.0,,201.95,2.8
3114770,2023,actual,132.0,12.0,0.0,12.0,13.0,60.0,1.0,2.0,4.0,63.0,6.0,1.0,22.0,1182.22,58.0,7.0,6.0,20.0,74480.0,28.0,36.0,6.0,40.0,1468.0,1.0,,211.2,3.35
3114770,2024,projected,120.0,8.0,1.0,11.0,8.0,236.0,0.0,3.0,3.0,58.0,4.0,1.0,20.0,1152.0,53.0,4.0,4.0,18.0,66816.0,28.0,33.0,4.0,164.0,1733.0,,,191.1,3.29
3114770,2024,actual,158.0,21.0,1.0,15.0,22.0,236.0,0.0,3.0,-16.0,79.0,10.0,1.0,22.0,1150.67,61.0,11.0,11.0,10.0,90903.0,41.0,39.0,11.0,164.0,1733.0,,,231.0,2.92
3114770,2025,projected,143.0,17.0,,11.0,17.0,,,,-9.0,73.0,8.0,,23.0,1158.0,61.0,9.0,9.0,16.0,84534.0,33.0,38.0,8.0,,,,,218.85,3.0
3114770,2025,actual,186.0,25.0,0.0,14.0,25.0,191.0,0.0,3.0,-15.0,82.0,9.0,0.0,20.0,1115.29,63.0,16.0,16.0,14.0,91454.0,45.0,43.0,9.0,185.0,1851.0,,,243.4,2.97
3114770,2026,projected,169.0,23.0,,15.0,23.0,,,,-14.0,81.0,9.0,,22.0,1128.0,59.0,14.0,14.0,16.0,91368.0,42.0,37.0,9.0,,,,,228.75,2.82
3114770,2026,actual,205.0,20.0,2.0,23.0,22.0,526.0,0.0,9.0,17.0,82.0,11.0,2.0,33.0,1183.4,74.0,9.0,9.0,28.0,97039.0,52.0,41.0,13.0,448.0,1991.0,2.0,,309.05,3.77
3114770,2027,projected,196.0,20.0,2.0,20.0,24.0,,2.0,,9.0,84.0,10.0,4.0,30.0,1186.83,72.0,12.0,10.0,24.0,99693.72,53.0,42.0,12.0,,,,,284.5,3.39
3114770,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114774,2023,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114774,2023,actual,35.0,8.0,0.0,49.0,8.0,16.0,0.0,3.0,-1.0,28.0,3.0,0.0,7.0,959.89,15.0,5.0,5.0,22.0,26877.0,15.0,8.0,3.0,10.0,504.0,,,77.65,2.77
3114774,2024,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114774,2024,actual,97.0,12.0,0.0,71.0,12.0,50.0,0.0,3.0,-13.0,68.0,5.0,0.0,18.0,772.1,32.0,7.0,7.0,32.0,52503.0,29.0,14.0,5.0,70.0,1100.0,,,155.35,2.28
3114774,2025,projected,147.0,5.0,1.0,91.0,7.0,,1.0,,5.0,72.0,2.0,2.0,15.0,984.0,36.0,4.0,3.0,48.0,70848.0,35.0,21.0,3.0,,,,,180.85,2.51
3114774,2025,actual,65.0,0.0,0.0,56.0,0.0,85.0,0.0,0.0,-6.0,44.0,0.0,0.0,8.0,972.27,16.0,0.0,0.0,20.0,42780.0,29.0,8.0,0.0,71.0,857.0,,,86.35,1.96
3114774,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114774,2026,actual,30.0,0.0,0.0,44.0,0.0,4.0,0.0,1.0,-4.0,21.0,0.0,0.0,2.0,708.48,5.0,0.0,0.0,16.0,14878.0,9.0,3.0,0.0,5.0,324.0,,,37.4,1.78
3114774,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114774,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114775,2023,projected,131.0,4.0,1.0,103.0,5.0,49.0,0.0,5.0,5.0,78.0,1.0,1.0,14.0,894.0,34.0,3.0,3.0,16.0,69732.0,18.0,20.0,2.0,30.0,334.0,1.0,,154.55,1.98
3114775,2023,actual,116.0,6.0,1.0,99.0,7.0,49.0,0.0,5.0,-8.0,66.0,3.0,1.0,15.0,821.05,34.0,3.0,3.0,18.0,54189.0,20.0,19.0,4.0,30.0,1217.0,1.0,,155.4,2.35
3114775,2024,projected,114.0,4.0,1.0,71.0,4.0,25.0,1.0,1.0,-11.0,68.0,2.0,2.0,11.0,834.0,25.0,2.0,2.0,16.0,56712.0,17.0,14.0,2.0,13.0,1333.0,,,120.1,1.77
3114775,2024,actual,99.0,0.0,1.0,56.0,2.0,25.0,1.0,1.0,-5.0,73.0,0.0,2.0,6.0,863.05,22.0,1.0,0.0,14.0,63003.0,27.0,16.0,1.0,13.0,1333.0,,,104.85,1.44
3114775,2025,projected,109.0,2.0,1.0,87.0,4.0,,1.0,,-14.0,71.0,1.0,2.0,11.0,858.0,31.0,2.0,1.0,16.0,60918.0,25.0,20.0,2.0,,,,,133.95,1.89
3114775,2025,actual,66.0,0.0,0.0,88.0,0.0,55.0,0.0,2.0,-22.0,67.0,0.0,0.0,6.0,715.18,14.0,0.0,0.0,16.0,47917.0,14.0,8.0,0.0,39.0,1013.0,,,76.3,1.14
3114775,2026,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114775,2026,actual,65.0,0.0,0.0,75.0,0.0,3.0,0.0,0.0,5.0,41.0,0.0,0.0,8.0,875.44,17.0,0.0,0.0,14.0,35893.0,18.0,9.0,0.0,0.0,743.0,,,81.75,1.99
3114775,2027,projected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114775,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114777,2023,projected,204.0,17.0,1.0,70.0,19.0,52.0,0.0,3.0,-18.0,73.0,7.0,1.0,28.0,984.0,54.0,9.0,10.0,27.0,71832.0,28.0,26.0,10.0,26.0,147.0,1.0,,241.5,3.31
3114777,2023,actual,210.0,16.0,3.0,65.0,19.0,52.0,0.0,3.0,18.0,79.0,7.0,3.0,40.0,980.09,70.0,9.0,9.0,14.0,77427.0,28.0,30.0,10.0,26.0,1666.0,1.0,,283.5,3.59
3114777,2024,projected,206.0,17.0,2.0,65.0,20.0,160.0,1.0,3.0,16.0,77.0,8.0,3.0,37.0,984.0,65.0,10.0,9.0,28.0,75768.0,29.0,28.0,10.0,147.0,1751.0,,,274.0,3.56
3114777,2024,actual,216.0,23.0,2.0,41.0,25.0,160.0,0.0,3.0,-10.0,80.0,9.0,2.0,29.0,1005.66,62.0,14.0,14.0,31.0,80453.0,27.0,33.0,11.0,147.0,1751.0,,,263.1,3.29
3114777,2025,projected,236.0,19.0,3.0,53.0,25.0,,3.0,,-12.0,79.0,8.0,6.0,33.0,984.0,64.0,14.0,11.0,26.0,77736.0,28.0,31.0,11.0,,,,,274.8,3.48
3114777,2025,actual,202.0,16.0,0.0,47.0,17.0,135.0,1.0,3.0,8.0,82.0,4.0,1.0,22.0,1032.65,61.0,13.0,12.0,18.0,84677.0,50.0,39.0,4.0,109.0,1749.0,,,247.2,3.01
3114777,2026,projected,212.0,20.0,2.0,47.0,24.0,,2.0,,9.0,81.0,8.0,4.0,24.0,1008.0,60.0,14.0,12.0,26.0,81648.0,33.0,36.0,10.0,,,,,251.2,3.1
3114777,2026,actual,117.0,13.0,0.0,40.0,13.0,12.0,0.0,2.0,-7.0,52.0,7.0,0.0,20.0,986.04,40.0,6.0,6.0,11.0,51274.0,25.0,20.0,7.0,13.0,1114.0,,,163.25,3.14
3114777,2027,projected,178.0,19.0,,54.0,19.0,,,,-5.0,78.0,9.0,,28.0,1027.82,60.0,10.0,10.0,17.0,80169.96,41.0,32.0,9.0,,,,,240.9,3.09
3114777,2027,actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,
